run_id,aircraft,wait_time,base_service_time,weather_delay_mins,total_turnaround_time,departure_clock_time,cpu_execution_time_sec,replication_id
6,Plane 36,6.79,18.9,0.0,25.7,01:42 PM,0.0055,4
6,Plane 38,7.47,27.09,0.0,34.56,02:08 PM,0.0055,4
6,Plane 37,14.65,28.77,0.0,43.42,02:11 PM,0.0055,4
6,Plane 43,3.14,22.27,0.0,25.42,02:30 PM,0.0055,4
6,Plane 40,23.54,26.48,0.0,50.02,02:37 PM,0.0055,4
6,Plane 44,7.96,26.08,0.0,34.03,02:56 PM,0.0055,4
6,Plane 41,44.32,28.78,0.0,73.1,03:06 PM,0.0055,4
6,Plane 47,14.5,25.32,0.0,39.82,03:21 PM,0.0055,4
6,Plane 46,28.2,20.51,6.63,55.34,03:33 PM,0.0055,4
6,Plane 49,27.12,30.53,0.0,57.64,03:52 PM,0.0055,4
6,Plane 1,0.0,22.01,0.0,22.01,08:25 AM,0.006,5
6,Plane 2,0.0,23.15,0.0,23.15,08:32 AM,0.006,5
6,Plane 3,9.99,17.24,0.0,27.23,08:43 AM,0.006,5
6,Plane 4,7.84,18.15,0.0,26.0,08:50 AM,0.006,5
6,Plane 5,14.18,21.84,0.0,36.02,09:04 AM,0.006,5
6,Plane 6,9.16,22.11,0.0,31.27,09:12 AM,0.006,5
6,Plane 8,11.95,15.71,0.0,27.66,09:20 AM,0.006,5
6,Plane 7,21.88,26.21,0.0,48.09,09:39 AM,0.006,5
6,Plane 9,25.16,27.54,0.0,52.69,09:48 AM,0.006,5
6,Plane 12,6.97,17.38,0.0,24.34,10:05 AM,0.006,5
6,Plane 11,13.4,29.8,0.0,43.21,10:09 AM,0.006,5
6,Plane 13,15.56,23.03,0.0,38.59,10:28 AM,0.006,5
6,Plane 15,12.71,23.92,0.0,36.62,10:32 AM,0.006,5
6,Plane 18,2.28,20.06,0.0,22.34,10:48 AM,0.006,5
6,Plane 16,34.41,25.82,7.91,68.14,11:06 AM,0.006,5
6,Plane 19,15.68,19.23,0.0,34.91,11:07 AM,0.006,5
6,Plane 22,18.45,17.58,3.43,39.46,11:27 AM,0.006,5
6,Plane 21,20.6,26.22,0.0,46.82,11:34 AM,0.006,5
6,Plane 24,3.98,18.92,0.0,22.9,11:46 AM,0.006,5
6,Plane 23,28.43,26.62,7.31,62.36,12:07 PM,0.006,5
6,Plane 25,0.69,25.23,0.0,25.92,12:11 PM,0.006,5
6,Plane 27,2.95,22.71,0.0,25.66,12:34 PM,0.006,5
6,Plane 20,88.14,34.69,0.0,122.82,12:42 PM,0.006,5
6,Plane 30,5.79,17.22,0.0,23.01,12:51 PM,0.006,5
6,Plane 32,0.61,18.9,0.0,19.5,01:01 PM,0.006,5
6,Plane 29,24.72,24.7,0.0,49.42,01:16 PM,0.006,5
6,Plane 35,4.21,15.51,0.0,19.73,01:17 PM,0.006,5
6,Plane 37,14.64,14.92,0.0,29.56,01:31 PM,0.006,5
6,Plane 34,21.43,20.08,0.0,41.51,01:37 PM,0.006,5
6,Plane 33,37.25,20.61,0.0,57.86,01:51 PM,0.006,5
6,Plane 42,0.73,17.17,0.0,17.9,01:54 PM,0.006,5
6,Plane 41,21.36,24.77,0.0,46.12,02:16 PM,0.006,5
6,Plane 38,47.12,26.9,0.0,74.02,02:21 PM,0.006,5
6,Plane 40,50.95,28.25,0.0,79.2,02:44 PM,0.006,5
6,Plane 48,2.27,25.2,0.0,27.47,02:46 PM,0.006,5
6,Plane 46,31.11,28.33,0.0,59.45,03:13 PM,0.006,5
6,Plane 31,127.24,28.34,0.0,155.58,03:14 PM,0.006,5
6,Plane 49,20.95,19.5,9.06,49.51,03:41 PM,0.006,5
6,Plane 28,172.35,30.47,0.0,202.82,03:45 PM,0.006,5
6,Plane 51,24.76,16.66,0.0,41.42,03:58 PM,0.006,5
6,Plane 1,0.0,23.79,0.0,23.79,08:26 AM,0.006,6
6,Plane 2,0.0,25.97,0.0,25.97,08:40 AM,0.006,6
6,Plane 3,0.0,12.2,0.0,12.2,08:41 AM,0.006,6
6,Plane 4,-0.0,21.82,0.0,21.82,09:08 AM,0.006,6
6,Plane 5,0.0,20.78,0.0,20.78,09:18 AM,0.006,6
6,Plane 7,1.31,23.49,0.0,24.8,09:31 AM,0.006,6
6,Plane 6,18.76,30.39,0.0,49.15,09:48 AM,0.006,6
6,Plane 9,14.63,17.44,0.0,32.07,10:06 AM,0.006,6
6,Plane 8,22.81,35.01,0.0,57.81,10:06 AM,0.006,6
6,Plane 13,12.26,17.95,0.0,30.21,10:24 AM,0.006,6
6,Plane 10,26.59,21.23,0.0,47.82,10:28 AM,0.006,6
6,Plane 11,38.74,23.11,0.0,61.86,10:47 AM,0.006,6
6,Plane 16,0.87,23.69,0.0,24.55,10:51 AM,0.006,6
6,Plane 19,4.04,25.26,0.0,29.3,11:12 AM,0.006,6
6,Plane 12,61.99,25.29,0.0,87.28,11:17 AM,0.006,6
6,Plane 20,4.79,19.15,0.0,23.94,11:31 AM,0.006,6
6,Plane 17,36.65,27.56,0.0,64.21,11:44 AM,0.006,6
6,Plane 22,13.51,13.81,0.0,27.32,11:45 AM,0.006,6
6,Plane 25,6.35,21.98,0.0,28.33,12:06 PM,0.006,6
6,Plane 14,99.94,27.7,0.0,127.64,12:13 PM,0.006,6
6,Plane 27,3.06,12.25,0.0,15.31,12:18 PM,0.006,6
6,Plane 26,16.02,15.02,0.0,31.04,12:28 PM,0.006,6
6,Plane 31,0.06,21.64,0.0,21.69,12:40 PM,0.006,6
6,Plane 29,18.07,22.83,0.0,40.9,12:51 PM,0.006,6
6,Plane 28,32.93,26.71,0.0,59.64,01:07 PM,0.006,6
6,Plane 24,78.87,28.2,0.0,107.07,01:19 PM,0.006,6
6,Plane 34,16.02,22.25,0.0,38.28,01:29 PM,0.006,6
6,Plane 38,4.43,22.14,0.0,26.56,01:41 PM,0.006,6
6,Plane 39,8.9,23.36,0.0,32.26,01:52 PM,0.006,6
6,Plane 42,4.11,15.16,0.0,19.26,01:56 PM,0.006,6
6,Plane 41,16.9,15.35,0.0,32.25,02:08 PM,0.006,6
6,Plane 40,26.42,23.8,0.0,50.22,02:20 PM,0.006,6
6,Plane 44,1.17,18.15,0.0,19.32,02:26 PM,0.006,6
6,Plane 35,83.03,25.46,0.0,108.49,02:45 PM,0.006,6
6,Plane 43,46.82,27.42,0.0,74.24,02:53 PM,0.006,6
6,Plane 46,13.56,14.26,0.0,27.82,03:00 PM,0.006,6
6,Plane 45,24.42,27.1,0.0,51.52,03:20 PM,0.006,6
6,Plane 47,1.87,27.76,0.0,29.63,03:27 PM,0.006,6
6,Plane 48,12.72,22.4,0.0,35.11,03:43 PM,0.006,6
6,Plane 50,0.8,20.59,0.0,21.39,03:48 PM,0.006,6
6,Plane 53,4.97,16.53,0.0,21.5,03:59 PM,0.006,6
6,Plane 1,0.0,15.58,0.0,15.58,08:37 AM,0.0074,7
6,Plane 2,-0.0,15.85,4.73,20.58,08:43 AM,0.0074,7
6,Plane 3,12.54,15.26,0.0,27.81,08:52 AM,0.0074,7
6,Plane 5,8.18,12.5,0.0,20.68,09:04 AM,0.0074,7
6,Plane 4,6.29,26.17,0.0,32.45,09:09 AM,0.0074,7
6,Plane 7,1.34,16.59,0.0,17.93,09:21 AM,0.0074,7
6,Plane 6,7.56,23.62,0.0,31.17,09:33 AM,0.0074,7
6,Plane 8,6.97,17.74,0.0,24.72,09:39 AM,0.0074,7
6,Plane 10,5.44,15.35,0.0,20.79,09:54 AM,0.0074,7
6,Plane 9,11.0,23.54,0.0,34.54,09:56 AM,0.0074,7
6,Plane 11,13.63,19.2,0.0,32.83,10:13 AM,0.0074,7
6,Plane 12,15.12,20.99,0.0,36.11,10:17 AM,0.0074,7
6,Plane 14,15.42,17.02,0.0,32.44,10:30 AM,0.0074,7
6,Plane 18,6.4,17.66,0.0,24.06,10:35 AM,0.0074,7
6,Plane 15,31.91,18.0,0.0,49.91,10:48 AM,0.0074,7
6,Plane 16,28.99,21.72,0.0,50.71,10:56 AM,0.0074,7
6,Plane 21,7.08,21.23,0.0,28.31,11:09 AM,0.0074,7
6,Plane 23,13.15,20.01,4.51,37.68,11:21 AM,0.0074,7
6,Plane 24,5.08,16.95,0.0,22.02,11:26 AM,0.0074,7
6,Plane 28,4.93,10.31,0.0,15.24,11:37 AM,0.0074,7
6,Plane 20,50.16,24.76,0.0,74.92,11:46 AM,0.0074,7
6,Plane 29,14.85,20.91,0.0,35.76,11:58 AM,0.0074,7
6,Plane 25,40.07,27.17,0.0,67.25,12:13 PM,0.0074,7
6,Plane 30,15.01,11.22,0.0,26.22,12:24 PM,0.0074,7
6,Plane 27,45.31,27.56,0.0,72.87,12:25 PM,0.0074,7
6,Plane 32,0.98,23.32,0.0,24.3,12:47 PM,0.0074,7
6,Plane 22,102.6,27.72,3.92,134.24,12:57 PM,0.0074,7
6,Plane 33,19.49,30.19,0.0,49.68,01:18 PM,0.0074,7
6,Plane 35,0.75,22.0,0.0,22.76,01:19 PM,0.0074,7
6,Plane 41,1.34,14.16,0.0,15.5,01:32 PM,0.0074,7
6,Plane 37,17.2,16.24,0.0,33.44,01:35 PM,0.0074,7
6,Plane 44,5.02,15.4,0.0,20.43,01:47 PM,0.0074,7
6,Plane 43,9.23,18.21,0.0,27.44,01:53 PM,0.0074,7
6,Plane 36,49.47,20.78,0.0,70.25,02:08 PM,0.0074,7
6,Plane 40,38.85,21.1,0.0,59.95,02:14 PM,0.0074,7
6,Plane 47,25.6,21.78,0.0,47.38,02:30 PM,0.0074,7
6,Plane 45,35.79,25.24,0.0,61.03,02:40 PM,0.0074,7
6,Plane 50,9.49,10.71,0.0,20.2,02:50 PM,0.0074,7
6,Plane 46,49.62,27.22,0.0,76.84,02:57 PM,0.0074,7
6,Plane 51,14.31,17.62,0.0,31.94,03:08 PM,0.0074,7
6,Plane 54,7.79,20.32,0.0,28.11,03:17 PM,0.0074,7
6,Plane 57,7.09,17.71,0.0,24.81,03:26 PM,0.0074,7
6,Plane 60,1.92,14.13,0.0,16.05,03:31 PM,0.0074,7
6,Plane 62,3.42,17.39,0.0,20.82,03:49 PM,0.0074,7
6,Plane 59,16.63,23.32,0.0,39.95,03:49 PM,0.0074,7
6,Plane 1,0.0,18.94,0.0,18.94,08:29 AM,0.0064,8
6,Plane 2,-0.0,20.38,21.01,41.39,08:54 AM,0.0064,8
6,Plane 3,6.81,38.33,0.0,45.15,09:07 AM,0.0064,8
6,Plane 5,7.08,20.42,0.0,27.5,09:14 AM,0.0064,8
6,Plane 4,20.27,23.54,0.0,43.81,09:31 AM,0.0064,8
6,Plane 6,15.73,30.95,0.0,46.68,09:45 AM,0.0064,8
6,Plane 7,2.84,17.99,0.0,20.83,09:49 AM,0.0064,8
6,Plane 8,17.39,23.91,0.0,41.29,10:09 AM,0.0064,8
6,Plane 9,13.59,35.2,0.0,48.8,10:24 AM,0.0064,8
6,Plane 10,6.86,16.84,0.0,23.7,10:26 AM,0.0064,8
6,Plane 12,-0.0,12.13,0.0,12.13,10:50 AM,0.0064,8
6,Plane 13,5.25,19.01,0.0,24.25,11:09 AM,0.0064,8
6,Plane 11,0.0,35.23,0.0,35.23,11:11 AM,0.0064,8
6,Plane 15,13.61,18.77,0.0,32.38,11:27 AM,0.0064,8
6,Plane 14,22.78,25.5,0.0,48.27,11:36 AM,0.0064,8
6,Plane 18,7.3,12.35,0.0,19.65,11:40 AM,0.0064,8
6,Plane 20,7.08,17.23,0.0,24.31,11:54 AM,0.0064,8
6,Plane 19,14.43,17.63,0.0,32.05,11:57 AM,0.0064,8
6,Plane 26,2.72,14.49,0.0,17.2,12:12 PM,0.0064,8
6,Plane 22,19.08,20.79,0.0,39.87,12:15 PM,0.0064,8
6,Plane 17,57.15,22.67,0.0,79.82,12:34 PM,0.0064,8
6,Plane 24,32.32,22.92,0.0,55.25,12:37 PM,0.0064,8
6,Plane 31,11.27,20.12,0.0,31.4,12:55 PM,0.0064,8
6,Plane 32,5.05,25.77,0.0,30.81,01:03 PM,0.0064,8
6,Plane 33,9.26,19.11,0.0,28.37,01:14 PM,0.0064,8
6,Plane 34,8.0,23.88,3.63,35.51,01:31 PM,0.0064,8
6,Plane 16,129.92,16.61,11.8,158.32,01:42 PM,0.0064,8
6,Plane 38,1.73,18.08,0.0,19.81,01:49 PM,0.0064,8
6,Plane 41,5.33,17.62,0.0,22.95,02:00 PM,0.0064,8
6,Plane 42,5.21,23.04,0.0,28.26,02:12 PM,0.0064,8
6,Plane 36,42.75,23.79,0.0,66.54,02:24 PM,0.0064,8
6,Plane 44,5.62,15.03,0.0,20.65,02:27 PM,0.0064,8
6,Plane 46,0.37,18.85,0.0,19.23,02:46 PM,0.0064,8
6,Plane 37,57.47,25.68,0.0,83.14,02:49 PM,0.0064,8
6,Plane 49,12.66,20.06,0.0,32.72,03:06 PM,0.0064,8
6,Plane 51,3.01,23.05,0.0,26.06,03:12 PM,0.0064,8
6,Plane 52,11.95,19.59,0.0,31.54,03:25 PM,0.0064,8
6,Plane 53,0.23,16.02,0.0,16.25,03:28 PM,0.0064,8
6,Plane 55,2.92,15.69,0.0,18.61,03:41 PM,0.0064,8
6,Plane 54,6.04,20.83,0.0,26.87,03:49 PM,0.0064,8
6,Plane 58,0.02,15.53,0.0,15.55,03:57 PM,0.0064,8
6,Plane 1,0.0,20.7,0.0,20.7,08:31 AM,0.0068,9
6,Plane 2,-0.0,22.09,0.0,22.09,08:34 AM,0.0068,9
6,Plane 4,3.62,18.57,0.0,22.19,08:50 AM,0.0068,9
6,Plane 3,6.94,22.36,0.0,29.3,08:56 AM,0.0068,9
6,Plane 9,2.66,16.95,0.0,19.61,09:07 AM,0.0068,9
6,Plane 6,15.6,17.95,0.0,33.55,09:14 AM,0.0068,9
6,Plane 10,0.7,25.72,0.0,26.42,09:33 AM,0.0068,9
6,Plane 8,28.93,29.15,0.0,58.08,09:43 AM,0.0068,9
6,Plane 11,15.84,21.92,0.0,37.76,09:55 AM,0.0068,9
6,Plane 13,7.43,17.9,0.0,25.33,10:13 AM,0.0068,9
6,Plane 5,68.99,22.79,7.54,99.31,10:14 AM,0.0068,9
6,Plane 14,15.02,17.82,0.0,32.84,10:30 AM,0.0068,9
6,Plane 15,1.25,22.42,0.0,23.67,10:36 AM,0.0068,9
6,Plane 16,13.45,19.1,0.0,32.55,10:49 AM,0.0068,9
6,Plane 12,67.98,20.27,13.08,101.33,11:09 AM,0.0068,9
6,Plane 17,8.49,35.77,0.0,44.26,11:25 AM,0.0068,9
6,Plane 18,19.41,19.29,0.0,38.69,11:29 AM,0.0068,9
6,Plane 22,2.63,17.3,0.0,19.93,11:43 AM,0.0068,9
6,Plane 19,25.56,20.51,0.0,46.08,11:49 AM,0.0068,9
6,Plane 20,34.14,22.26,0.0,56.4,12:05 PM,0.0068,9
6,Plane 24,4.71,18.73,0.0,23.44,12:08 PM,0.0068,9
6,Plane 25,16.08,19.58,0.0,35.66,12:24 PM,0.0068,9
6,Plane 30,1.26,17.92,0.0,19.18,12:26 PM,0.0068,9
6,Plane 29,20.26,18.27,2.45,40.99,12:45 PM,0.0068,9
6,Plane 31,12.91,17.27,3.91,34.09,12:47 PM,0.0068,9
6,Plane 34,16.13,17.8,0.0,33.93,01:03 PM,0.0068,9
6,Plane 36,11.59,18.19,0.0,29.78,01:05 PM,0.0068,9
6,Plane 37,15.0,17.79,0.0,32.79,01:21 PM,0.0068,9
6,Plane 38,9.2,20.18,0.0,29.39,01:25 PM,0.0068,9
6,Plane 39,11.21,19.67,0.0,30.88,01:40 PM,0.0068,9
6,Plane 40,3.88,19.43,0.0,23.31,01:45 PM,0.0068,9
6,Plane 41,5.45,18.28,0.0,23.73,01:59 PM,0.0068,9
6,Plane 42,4.22,21.59,0.0,25.81,02:06 PM,0.0068,9
6,Plane 28,116.27,21.79,0.0,138.06,02:20 PM,0.0068,9
6,Plane 35,94.96,22.3,0.0,117.26,02:29 PM,0.0068,9
6,Plane 44,9.32,25.42,0.0,34.75,02:46 PM,0.0068,9
6,Plane 33,131.71,25.57,0.0,157.27,02:54 PM,0.0068,9
6,Plane 46,14.92,19.49,0.0,34.41,03:05 PM,0.0068,9
6,Plane 48,11.79,22.68,0.0,34.47,03:17 PM,0.0068,9
6,Plane 49,7.77,12.03,11.67,31.47,03:29 PM,0.0068,9
6,Plane 43,75.11,28.52,0.0,103.64,03:45 PM,0.0068,9
6,Plane 50,4.06,22.59,0.0,26.66,03:52 PM,0.0068,9
6,Plane 1,0.0,19.58,0.0,19.58,08:23 AM,0.0072,10
6,Plane 2,0.0,20.6,0.0,20.6,08:24 AM,0.0072,10
6,Plane 4,10.68,19.81,0.0,30.5,08:42 AM,0.0072,10
6,Plane 6,6.39,24.16,0.0,30.55,08:48 AM,0.0072,10
6,Plane 3,36.78,30.95,0.0,67.73,09:13 AM,0.0072,10
6,Plane 7,2.65,24.9,0.0,27.55,09:13 AM,0.0072,10
6,Plane 8,12.13,23.83,0.0,35.96,09:37 AM,0.0072,10
6,Plane 10,6.82,25.82,0.0,32.64,09:39 AM,0.0072,10
6,Plane 11,20.61,17.38,0.0,37.98,09:54 AM,0.0072,10
6,Plane 13,1.45,20.34,0.0,21.79,09:59 AM,0.0072,10
6,Plane 14,5.23,14.28,0.0,19.51,10:09 AM,0.0072,10
6,Plane 17,0.13,21.38,0.0,21.51,10:21 AM,0.0072,10
6,Plane 18,6.38,21.12,0.0,27.5,10:30 AM,0.0072,10
6,Plane 15,30.84,22.53,0.0,53.37,10:43 AM,0.0072,10
6,Plane 12,57.49,23.87,0.0,81.36,10:54 AM,0.0072,10
6,Plane 21,2.46,16.32,0.0,18.78,11:00 AM,0.0072,10
6,Plane 26,1.47,13.33,0.0,14.8,11:13 AM,0.0072,10
6,Plane 24,4.08,19.62,0.0,23.7,11:13 AM,0.0072,10
6,Plane 27,12.81,19.23,0.0,32.04,11:32 AM,0.0072,10
6,Plane 25,15.82,19.38,0.0,35.2,11:33 AM,0.0072,10
6,Plane 31,12.52,11.18,0.0,23.69,11:43 AM,0.0072,10
6,Plane 20,79.16,25.57,0.0,104.72,11:58 AM,0.0072,10
6,Plane 34,2.16,19.78,0.0,21.93,12:03 PM,0.0072,10
6,Plane 36,0.72,18.6,0.0,19.32,12:17 PM,0.0072,10
6,Plane 35,9.43,20.12,0.0,29.55,12:23 PM,0.0072,10
6,Plane 33,43.84,23.58,0.0,67.43,12:41 PM,0.0072,10
6,Plane 38,3.25,21.47,0.0,24.72,12:45 PM,0.0072,10
6,Plane 39,9.81,18.8,0.0,28.61,12:59 PM,0.0072,10
6,Plane 32,81.97,25.58,0.0,107.55,01:10 PM,0.0072,10
6,Plane 40,7.43,15.72,0.0,23.15,01:15 PM,0.0072,10
6,Plane 41,12.52,23.35,0.0,35.87,01:34 PM,0.0072,10
6,Plane 42,17.0,23.87,0.0,40.87,01:39 PM,0.0072,10
6,Plane 45,13.14,11.7,0.0,24.84,01:45 PM,0.0072,10
6,Plane 46,17.71,16.89,0.0,34.6,01:56 PM,0.0072,10
6,Plane 47,7.22,21.3,0.0,28.52,02:07 PM,0.0072,10
6,Plane 44,35.85,24.7,0.0,60.55,02:20 PM,0.0072,10
6,Plane 55,0.61,18.5,0.0,19.11,02:25 PM,0.0072,10
6,Plane 59,7.72,16.32,0.0,24.04,02:37 PM,0.0072,10
6,Plane 61,4.32,16.67,0.0,21.0,02:42 PM,0.0072,10
6,Plane 58,24.9,17.06,0.0,41.96,02:54 PM,0.0072,10
6,Plane 60,27.29,18.73,0.0,46.02,03:01 PM,0.0072,10
6,Plane 52,49.36,18.92,0.0,68.28,03:13 PM,0.0072,10
6,Plane 63,4.09,19.47,0.0,23.56,03:20 PM,0.0072,10
6,Plane 65,1.03,12.4,0.0,13.43,03:25 PM,0.0072,10
6,Plane 53,75.52,21.71,0.0,97.23,03:42 PM,0.0072,10
6,Plane 50,88.39,22.03,0.0,110.41,03:47 PM,0.0072,10
7,Plane 1,0.0,19.79,0.0,19.79,08:21 AM,0.0051,1
7,Plane 3,-0.0,22.31,0.0,22.31,08:45 AM,0.0051,1
7,Plane 2,0.0,32.81,0.0,32.81,08:46 AM,0.0051,1
7,Plane 4,14.02,22.9,0.0,36.92,09:08 AM,0.0051,1
7,Plane 8,3.54,36.48,0.0,40.01,09:22 AM,0.0051,1
7,Plane 5,35.12,35.49,4.09,74.7,09:47 AM,0.0051,1
7,Plane 10,14.73,14.72,0.0,29.45,10:02 AM,0.0051,1
7,Plane 7,43.88,21.94,20.25,86.08,10:04 AM,0.0051,1
7,Plane 12,2.36,15.77,0.0,18.13,10:18 AM,0.0051,1
7,Plane 11,22.3,30.41,0.0,52.71,10:35 AM,0.0051,1
7,Plane 9,53.66,31.53,0.0,85.19,10:49 AM,0.0051,1
7,Plane 13,10.03,29.26,0.0,39.29,11:04 AM,0.0051,1
7,Plane 15,5.2,19.93,0.0,25.13,11:09 AM,0.0051,1
7,Plane 14,27.78,23.33,0.0,51.11,11:27 AM,0.0051,1
7,Plane 18,6.96,16.89,3.37,27.23,11:48 AM,0.0051,1
7,Plane 6,155.63,35.91,14.31,205.84,11:59 AM,0.0051,1
7,Plane 20,4.31,20.88,0.0,25.19,12:09 PM,0.0051,1
7,Plane 16,47.06,22.41,0.0,69.47,12:22 PM,0.0051,1
7,Plane 22,4.02,11.54,0.0,15.56,12:33 PM,0.0051,1
7,Plane 19,33.84,26.67,0.0,60.51,12:35 PM,0.0051,1
7,Plane 21,19.21,18.37,0.0,37.58,12:52 PM,0.0051,1
7,Plane 17,80.43,33.85,0.0,114.28,01:09 PM,0.0051,1
7,Plane 23,13.38,24.8,0.0,38.18,01:17 PM,0.0051,1
7,Plane 24,5.56,18.35,0.0,23.91,01:27 PM,0.0051,1
7,Plane 25,8.54,12.57,13.22,34.34,01:42 PM,0.0051,1
7,Plane 26,-0.0,22.71,10.02,32.72,02:01 PM,0.0051,1
7,Plane 27,-0.0,20.82,0.0,20.82,02:52 PM,0.0051,1
7,Plane 28,0.0,21.62,0.0,21.62,02:58 PM,0.0051,1
7,Plane 29,10.55,17.81,0.0,28.37,03:09 PM,0.0051,1
7,Plane 30,6.99,16.99,26.46,50.43,03:41 PM,0.0051,1
7,Plane 31,9.65,19.84,14.73,44.22,03:44 PM,0.0051,1
7,Plane 1,0.0,28.61,0.0,28.61,08:30 AM,0.006,2
7,Plane 2,0.0,32.69,0.0,32.69,08:38 AM,0.006,2
7,Plane 4,19.28,15.01,0.0,34.3,08:45 AM,0.006,2
7,Plane 5,6.96,12.28,8.27,27.52,08:59 AM,0.006,2
7,Plane 3,36.63,37.22,0.0,73.86,09:22 AM,0.006,2
7,Plane 6,2.22,26.37,0.0,28.58,09:25 AM,0.006,2
7,Plane 9,2.41,14.87,0.0,17.28,09:37 AM,0.006,2
7,Plane 8,9.07,26.12,0.0,35.18,09:52 AM,0.006,2
7,Plane 10,8.11,17.38,0.0,25.49,09:55 AM,0.006,2
7,Plane 13,17.39,17.93,0.0,35.32,10:09 AM,0.006,2
7,Plane 11,23.52,22.66,0.0,46.19,10:17 AM,0.006,2
7,Plane 14,22.38,26.77,0.0,49.16,10:36 AM,0.006,2
7,Plane 12,45.39,26.81,0.0,72.2,10:44 AM,0.006,2
7,Plane 18,0.52,12.97,0.0,13.49,10:57 AM,0.006,2
7,Plane 17,17.19,28.03,0.0,45.21,11:04 AM,0.006,2
7,Plane 19,7.46,23.77,0.0,31.23,11:21 AM,0.006,2
7,Plane 16,56.38,14.78,13.41,84.57,11:32 AM,0.006,2
7,Plane 22,11.16,18.29,0.0,29.46,11:39 AM,0.006,2
7,Plane 15,93.73,28.93,0.0,122.66,12:01 PM,0.006,2
7,Plane 23,28.6,29.16,0.0,57.75,12:08 PM,0.006,2
7,Plane 20,65.69,30.71,0.0,96.4,12:32 PM,0.006,2
7,Plane 7,189.95,35.86,0.0,225.81,12:44 PM,0.006,2
7,Plane 25,3.21,13.97,0.0,17.18,12:58 PM,0.006,2
7,Plane 21,92.67,27.12,9.28,129.07,01:08 PM,0.006,2
7,Plane 28,12.78,12.71,0.0,25.5,01:11 PM,0.006,2
7,Plane 29,9.92,17.92,3.11,30.96,01:30 PM,0.006,2
7,Plane 24,29.96,23.03,0.0,52.99,01:34 PM,0.006,2
7,Plane 30,17.25,16.21,0.0,33.47,01:46 PM,0.006,2
7,Plane 26,51.2,24.96,0.0,76.16,01:59 PM,0.006,2
7,Plane 31,10.15,19.83,0.0,29.98,02:06 PM,0.006,2
7,Plane 33,2.6,22.79,0.0,25.39,02:28 PM,0.006,2
7,Plane 27,74.13,38.27,0.0,112.4,02:37 PM,0.006,2
7,Plane 34,21.34,17.73,0.0,39.07,02:46 PM,0.006,2
7,Plane 35,25.72,19.86,0.0,45.58,02:57 PM,0.006,2
7,Plane 36,28.1,20.37,0.0,48.47,03:06 PM,0.006,2
7,Plane 38,13.99,26.58,0.0,40.58,03:24 PM,0.006,2
7,Plane 41,1.5,22.1,0.0,23.6,03:29 PM,0.006,2
7,Plane 40,27.47,16.54,10.7,54.71,03:51 PM,0.006,2
7,Plane 43,2.05,25.16,0.0,27.21,03:54 PM,0.006,2
7,Plane 1,0.0,14.75,10.75,25.5,08:58 AM,0.0061,3
7,Plane 2,-0.0,35.4,0.0,35.4,09:08 AM,0.0061,3
7,Plane 3,24.83,29.54,0.0,54.37,09:28 AM,0.0061,3
7,Plane 4,-0.0,17.69,0.0,17.69,09:29 AM,0.0061,3
7,Plane 5,5.15,23.4,0.0,28.55,09:51 AM,0.0061,3
7,Plane 6,5.87,24.3,0.0,30.17,09:54 AM,0.0061,3
7,Plane 8,0.0,16.73,0.0,16.73,10:12 AM,0.0061,3
7,Plane 7,3.89,31.62,0.0,35.51,10:23 AM,0.0061,3
7,Plane 10,7.4,23.2,0.0,30.6,10:36 AM,0.0061,3
7,Plane 12,7.09,28.32,0.0,35.4,10:51 AM,0.0061,3
7,Plane 13,7.65,24.59,0.0,32.24,11:00 AM,0.0061,3
7,Plane 17,4.2,13.14,0.0,17.33,11:04 AM,0.0061,3
7,Plane 18,11.47,19.55,0.0,31.03,11:20 AM,0.0061,3
7,Plane 20,3.06,20.51,0.0,23.57,11:25 AM,0.0061,3
7,Plane 21,14.59,20.72,0.0,35.31,11:41 AM,0.0061,3
7,Plane 22,17.03,28.31,0.0,45.33,11:53 AM,0.0061,3
7,Plane 23,27.15,29.11,0.0,56.26,12:10 PM,0.0061,3
7,Plane 26,1.8,19.33,0.0,21.12,12:12 PM,0.0061,3
7,Plane 11,121.28,29.36,0.0,150.64,12:39 PM,0.0061,3
7,Plane 9,134.21,29.62,0.0,163.83,12:42 PM,0.0061,3
7,Plane 28,22.36,15.43,0.0,37.79,12:54 PM,0.0061,3
7,Plane 30,23.92,23.59,0.0,47.51,01:06 PM,0.0061,3
7,Plane 29,37.74,15.21,12.24,65.19,01:22 PM,0.0061,3
7,Plane 32,1.81,21.41,0.0,23.22,01:27 PM,0.0061,3
7,Plane 31,52.29,29.14,0.0,81.43,01:51 PM,0.0061,3
7,Plane 15,170.89,30.07,0.0,200.97,01:57 PM,0.0061,3
7,Plane 33,19.16,24.04,0.0,43.2,02:15 PM,0.0061,3
7,Plane 34,22.45,30.93,0.0,53.38,02:28 PM,0.0061,3
7,Plane 37,1.65,15.92,0.0,17.57,02:31 PM,0.0061,3
7,Plane 36,16.45,18.5,0.0,34.95,02:46 PM,0.0061,3
7,Plane 35,22.16,19.85,0.0,42.01,02:51 PM,0.0061,3
7,Plane 40,3.77,19.93,0.0,23.7,03:11 PM,0.0061,3
7,Plane 39,7.25,20.09,6.61,33.95,03:13 PM,0.0061,3
7,Plane 14,279.75,14.69,20.22,314.65,03:46 PM,0.0061,3
